ID,FC.avg,p.value,is.DEP,log2FC,FDR,C61,C62,C63,C64,C91,C92,C93,C94
Q9LV72,3.55172413793103,0.000824802434890914,True,1.82851953205565,0.00311672890969808,23,22,27,31,8,9,1,11
Q9LV70,0.221745350500715,0.0148539830689061,True,-2.1730242401012,0.0475899726862595,111,127,36,36,226,573,284,315
Q9LV66,1.61519607843137,0.0120819622481376,True,0.691709313036556,0.039510565099331,352,247,378,341,248,194,223,151
Q9FJL3,32.5655172413793,0.00164800738146553,True,5.02527323621371,0.00610421934094833,6585,5575,2772,3956,148,168,139,125
Q9FJK8,0.425868486352357,0.000430105538262504,True,-1.23152011838087,0.00164449011850797,283,284,419,387,684,930,743,867
AT5G48660,0.478935698447894,0.00959129769211597,True,-1.06209612109191,0.0320039970322631,68,38,63,47,144,128,96,83
AT5G48880,2.88351254480287,0.00211525321453898,True,1.52782729889426,0.00776272553947457,531,399,306,373,157,173,144,84
AT5G49170,2.5,0.0124505286813141,True,1.32192809488736,0.0405918749337886,8,13,16,18,3,7,6,6
Q9FJ06,3.14893617021277,0.00642394212588382,True,1.65486451395131,0.0221447937536001,76,90,122,156,24,37,48,32
Q9FDX6,1.96086652690426,0.00831659944038821,True,0.971491336893231,0.0281508921188086,739,873,521,673,328,386,479,238
AT5G49620,0.339449541284404,0.00245155682174292,True,-1.55873095914798,0.00894517996022959,21,14,23,16,49,62,38,69
A0A1R7T3B9,0.398718580581567,0.00119318057360007,True,-1.32655725732668,0.00446686547341408,238,138,224,209,579,601,431,418
AT5G49660,0.587325651910249,0.00351614811416656,True,-0.767767444834213,0.0126067671292983,531,456,462,488,867,913,613,905
AT5G49990,0.649738219895288,0.00465851903145897,True,-0.622069522792755,0.016417422243967,312,264,269,396,452,531,498,429
AT5G50200,0.216222849429378,0.00158291782718445,True,-2.20940910642808,0.00587201500595427,511,558,277,416,1338,2738,1999,2074
AT5G50720,2.16339869281046,0.00422224025058004,True,1.11329956411457,0.0149847105309067,110,72,80,69,46,40,30,37
AT5G50760,5.27371695178849,0.000700169282744856,True,2.39882014169748,0.00265396614287026,812,926,581,1072,98,166,239,140
AT5G50800,3.21176470588235,0.0108918789568369,True,1.68336620478215,0.035913536408348,102,41,65,65,20,23,28,14
AT5G50820,1.76381909547739,0.00238572159137473,True,0.818702599760912,0.00871517146430122,103,83,77,88,62,51,49,37
Q9FGM9,14.0943396226415,0.000409828568183723,True,3.81704397822604,0.00156853735512854,231,227,137,152,10,12,15,16
AT5G51710,0.589622641509434,0.00726747175029407,True,-0.762136169901112,0.0248377174173143,152,123,159,191,296,314,230,220
AT5G52320,12.375,0.0012875376118775,True,3.62935662007961,0.00481012034218153,21,33,16,29,0,4,4,0
AT5G52640,12.8489932885906,0.00139335240123373,True,3.683583424388,0.00518789827983807,2666,2195,1301,1496,131,149,131,185
AT5G52790,3.27012987012987,0.00303691866696787,True,1.70934793213675,0.0109608034728382,320,313,214,412,46,122,139,78
AT5G52810,2.32165605095541,0.000196131741803551,True,1.21515425543531,0.000758107596759169,206,183,147,193,75,81,84,74
AT5G52882,0.559883720930233,0.00184723009973564,True,-0.836800861746001,0.0068163486997461,2034,1398,1675,1634,2995,3431,3185,2429
AT5G53190,∞,0.0027136820350937,True,∞,0.00984447814986292,1,2,2,3,0,0,0,0
AT5G53210,7.5,0.0139069275486241,True,2.90689059560852,0.0448008228734859,3,7,12,8,2,1,0,1
F4KJ46,0.3375,0.0152534231751682,True,-1.56704059272389,0.0487330086560624,5,11,3,8,11,27,24,18
AT5G53550,0.352456907640854,0.000227683853133875,True,-1.50448121449131,0.000878381283197032,478,357,219,316,1019,1100,818,950
AT5G54130,0.632243684992571,4.30188876876514E-06,True,-0.661447372924355,1.67986452012117E-05,225,197,221,208,350,335,332,329
AT5G54165,2.57142857142857,0.0150395615437553,True,1.36257007938471,0.0481080625163051,26,17,17,30,6,7,6,16
AT5G54300,2.20406626506024,0.00814804769059974,True,1.14016759906183,0.0276212931607132,637,721,563,1006,234,392,335,367
AT5G54930,0.556270096463023,0.0120755608627914,True,-0.846142542493878,0.039493400752287,53,42,31,47,73,102,74,62
AT5G54940,1.85814224640497,0.00263640111878116,True,0.893860948613895,0.00957883087292473,2253,2026,2351,2932,1215,1487,996,1448
Q9FLN8,2.83091787439614,0.0115836384149162,True,1.50126989692292,0.0380516413587591,187,170,75,154,47,62,70,28
AT5G55530,0.498661112764058,0.000381823955742044,True,-1.00386839360865,0.0014634805203752,413,404,401,458,877,987,747,750
AT5G55700,0.665454545454545,0.00531952240737099,True,-0.58758797012798,0.0185901139046659,179,156,175,222,293,310,261,236
Q8LAS7,0.59982174688057,0.00170718176339246,True,-0.737394265998476,0.00631657252455211,193,137,167,176,297,317,271,237
AT5G56050,1.97590361445783,0.00512072457914314,True,0.982512573271159,0.0179356231374568,51,41,30,42,23,25,17,18
AT5G56100,0.238294314381271,0.000249699285478133,True,-2.069183565146,0.000962231123501496,42,51,102,90,268,371,300,257
AT5G56140,0.632225433526012,0.00289743734598313,True,-0.661489020917033,0.0104827875763542,962,798,790,950,1300,1658,1346,1232
AT5G56210,0.587096774193548,0.00324252524428026,True,-0.768329765075542,0.0116721369951177,146,124,164,203,249,321,262,253
AT5G56270,0.548500881834215,0.0029326801818863,True,-0.866434154811626,0.0106080540954169,83,77,64,87,142,173,113,139
AT5G56550,0.244410177332305,0.00124955242842484,True,-2.03262373411229,0.00467279691144857,59,99,393,400,921,1217,786,967
AT5G56600,2.97029702970297,0.00128750227790864,True,1.57060720774409,0.00481051287303225,131,118,190,161,45,46,71,40
AT5G56750,0.551592356687898,0.00187237579778232,True,-0.858325629052265,0.00690467544759637,510,399,392,431,624,910,768,838
AT5G56790,0.512476007677543,0.00753176740692307,True,-0.964443630590954,0.0256974123576975,212,144,231,214,509,406,311,337
AT5G56840,0.354260089686099,7.90531770276104E-05,True,-1.4971191517432,0.000307332344413932,19,23,14,23,62,57,47,57
AT5G57110,0.567170480452588,0.0025948472901447,True,-0.818145648369389,0.00943685997823348,2147,1626,1376,1568,2711,3557,2823,2752
AT5G57150,1.65873555404487,0.00848089613356851,True,0.730083901195418,0.0286447617634389,683,548,486,723,334,453,326,358
AT5G57160,0.644353899883586,0.00613371823235331,True,-0.634074814356911,0.0212254776362882,313,238,250,306,369,514,439,396
Q9FHH8,3.75265957446809,0.000816840614105585,True,1.90791342091963,0.00308732411698682,813,921,1222,1277,144,260,398,326
AT5G57785,3.10998735777497,0.0057498205810631,True,1.63690871575381,0.0199756999339266,613,634,399,814,124,257,313,97
AT5G58590,1.76711560044893,0.00277506557742213,True,0.821396420613488,0.010057044300152,921,684,792,752,571,470,398,343
AT5G58720,0.660525602817665,0.0134260317873129,True,-0.598313611625397,0.04342515822684,691,472,605,670,954,1124,822,791
AT5G58770,2.28125,0.00413873858459013,True,1.18982455888002,0.0147066439934896,392,559,463,338,117,190,228,233
Q9FIL9,1.8192261185006,0.00628729469321598,True,0.863324872162062,0.0217130622698282,904,765,567,773,338,474,505,337
AT5G58910,2.33142857142857,0.0133389203678544,True,1.22121423013917,0.0431841717512453,209,240,109,258,76,83,95,96
AT5G59320,5.39344262295082,0.00147856247178435,True,2.43120643617236,0.00549679984898822,185,119,133,221,43,20,37,22
AT5G59490,2.78865979381443,0.0128551207336354,True,1.47957194163969,0.0417441139774254,132,168,71,170,22,57,61,54
AT5G59520,0.433499773036768,0.00424007652520664,True,-1.20589685677777,0.0150417790336125,355,302,127,171,488,597,465,653
Q9LTH7,2.82128099173554,0.000368870440971669,True,1.49635036149069,0.0014149394366963,646,669,567,849,211,230,281,246
Q9LTH4,0.325549450549451,0.000126780443746366,True,-1.61905139130044,0.000491485807155238,68,58,52,59,175,216,150,187
AT5G59590,3.78604651162791,0.00492654986033636,True,1.92069213467679,0.0172855556902042,327,405,294,602,97,117,109,107
AT5G60142,0.441176470588235,0.00438786677848713,True,-1.18057224564182,0.0155274831196577,1,5,5,4,7,9,9,9
Q9LSS0,0.546153846153846,0.00380999737451493,True,-0.872620693523773,0.0136048077171058,76,95,56,57,103,140,140,137
AT5G60450,0.530020703933747,0.00436346915099217,True,-0.915879378835773,0.0154523183515549,210,146,214,198,397,443,316,293
AT5G60540,0.659172661870504,0.0126295648905173,True,-0.601271684589696,0.0411129835894444,204,153,169,207,325,308,256,223
AT5G60650,1.96551724137931,0.00360005791739981,True,0.97490901903717,0.0128954714444278,67,51,46,64,26,39,26,25
AT5G60770,0.110169491525424,0.00334750828676533,True,-3.18220333122075,0.0120298226265108,18,6,9,6,55,123,110,66
AT5G60780,0.173076923076923,0.00751269279878697,True,-2.53051471669878,0.0256374383139481,1,2,6,0,10,18,8,16
AT5G61380,0.641160949868074,0.00589661285820386,True,-0.641241534565311,0.0204483552376296,516,370,364,451,678,781,580,614
AT5G61430,2.37756714060032,0.00222286838331609,True,1.24948608221872,0.00814022194839417,407,418,258,422,133,205,155,140
AT5G61440,0.330793210945618,0.000394450570648353,True,-1.59599846931287,0.00151103146819699,202,163,251,339,698,888,653,648
AT5G61560,0.452205882352941,0.000419904555575501,True,-1.1449483359111,0.0016060247692708,39,34,25,25,60,65,68,79
AT5G61820,2.73639575971731,0.00197566099194879,True,1.45227689955535,0.00726990622985173,2388,2890,2468,3870,932,1026,1336,951
AT5G62165,0.410633484162896,0.00153270298971808,True,-1.28407682139568,0.00569190004701072,104,77,85,97,212,262,160,250
AT5G62260,0.542497376705142,0.0121006919574682,True,-0.882311933595007,0.0395604873899595,323,239,206,266,544,597,407,358
AT5G62720,2.82604562737643,9.92167512570141E-05,True,1.49878475861534,0.000385328081111745,827,776,646,724,213,295,349,195
AT5G62820,0.567685589519651,0.00202236774054265,True,-0.816835975068489,0.00743538614942294,72,52,59,77,127,123,93,115
AT5G62920,2.09842041312272,0.00193474299082408,True,1.0693037471073,0.00712469522265849,425,384,372,546,192,220,167,244
AT5G63160,0.142225893041503,0.000414393822716352,True,-2.81374395509214,0.0015854786324855,307,555,1255,1327,4921,8067,5778,5449
Q9FGW7,0.502325581395349,0.0140069733246477,True,-0.993305347425992,0.0450828482901908,25,12,30,41,53,68,46,48
Q84P23,1.5664395229983,0.00302350952677299,True,0.647489071301885,0.0109135570381686,521,462,406,450,225,347,305,297
AT5G63560,0.426111908177905,0.00109977850694865,True,-1.23069572506766,0.00412712061391835,634,526,458,758,1449,1652,1402,1073
AT5G63580,0.0543478260869565,0.00129838593723908,True,-4.20163386116965,0.00484959108052821,1,0,2,2,22,34,19,17
AT5G63760,1.58278145695364,0.00219193541170548,True,0.66246206865567,0.00803209530223029,425,379,381,488,298,284,244,231
AT5G63970,0.612119137281753,0.0118323524733326,True,-0.708115621645861,0.0387720027200957,507,417,327,537,598,904,701,718
AT5G64060,2.5,0.00269849311086845,True,1.32192809488736,0.00979611898332007,10,7,9,9,2,5,5,2
A8MQN2,21.9406779661017,6.01464670291207E-07,True,4.45553620053827,2.35002651767788E-06,1261,1153,1387,1377,31,57,56,92
Q9FMG6,3.35883905013193,8.72653546091229E-06,True,1.74796266573027,3.40572454677955E-05,342,308,287,336,101,119,85,74
Q9FMF4,0.591680656593919,0.00237508415725607,True,-0.757109364058668,0.00868001422889679,859,664,753,896,1533,1447,1103,1278
AT5G64400,1.51587653226997,0.0030919343797593,True,0.60015225117669,0.0111476224054839,2825,2602,2209,2628,1832,1873,1756,1310
AT5G64510,7.19642857142857,0.00697761728098323,True,2.84728110647036,0.0239114946270301,129,141,48,85,6,11,17,22
AT5G64550,0.41400304414003,0.000458754708422493,True,-1.27228671907199,0.00175168325197498,76,69,62,65,133,193,151,180
AT5G64700,0.509225092250922,0.0136492909408392,True,-0.973624584575703,0.044084842214841,85,51,55,85,170,159,105,108
AT5G64750,0.375,0.0156075871961108,True,-1.41503749927884,0.0497670686377987,10,8,8,10,19,31,32,14
AT5G64890,6.6,0.00280575675923433,True,2.72246602447109,0.0101575272701698,35,28,17,19,6,5,3,1
Q9LV75,0.615157480314961,0.00105731828805422,True,-0.700972307222716,0.00397126059913547,166,148,143,168,243,298,227,248
AT5G65170,4.14444444444444,0.00217200366047643,True,2.05117872392556,0.00796246409322099,163,188,136,259,32,57,61,30
AT5G65310,0.613317408181547,0.00104372052548229,True,-0.705294194388521,0.00392190750647887,1146,977,903,1082,1829,1848,1535,1486
